0.99051213;0.996989458;0.999469126;0.999947783;0.999998391
0.991235199;0.997275168;0.999533812;0.999955946;0.999998722
0.991903613;0.997533831;0.999590619;0.999962833;0.999998984
0.992521437;0.997767994;0.999640507;0.999968643;0.999999193
0.993092445;0.997979968;0.999684317;0.999973545;0.999999359
0.993620135;0.998171848;0.999722789;0.999977681;0.999999491
0.994107752;0.998345532;0.999756574;0.99998117;0.999999595
0.994558304;0.99850274;0.999786243;0.999984114;0.999999678
0.994974579;0.99864503;0.999812296;0.999986597;0.999999744
0.995359159;0.998773814;0.999835174;0.999988693;0.999999797
0.995714435;0.998890372;0.999855264;0.99999046;0.999999839
0.996042621;0.998995861;0.999872906;0.999991952;0.999999872
0.996345767;0.99909133;0.999888397;0.99999321;0.999999898
0.996625769;0.999177731;0.999902001;0.999994271;0.999999919
0.996884384;0.999255922;0.999913946;0.999995167;0.999999936
0.997123235;0.999326682;0.999924436;0.999995923;0.999999949
0.997343824;0.999390718;0.999933647;0.99999656;0.999999959
0.99754754;0.999448667;0.999941735;0.999997098;0.999999968
0.997735667;0.999501107;0.999948838;0.999997552;0.999999974
0.997909393;0.999548562;0.999955074;0.999997934;0.99999998
0.998069816;0.999591504;0.999960551;0.999998257;0.999999984
0.998217951;0.999630363;0.99996536;0.99999853;0.999999987
0.998354736;0.999665527;0.999969582;0.99999876;0.99999999
0.998481038;0.999697347;0.99997329;0.999998953;0.999999992
0.998597658;0.99972614;0.999976546;0.999999117;0.999999994
0.998705335;0.999752195;0.999979405;0.999999255;0.999999995
0.998804755;0.999775771;0.999981916;0.999999372;0.999999996
0.998896548;0.999797105;0.99998412;0.99999947;0.999999997
0.998981299;0.99981641;0.999986056;0.999999553;0.999999997
0.999059547;0.999833878;0.999987756;0.999999623;0.999999998
0.99913179;0.999849684;0.999989249;0.999999682;0.999999998
0.999198487;0.999863986;0.999990559;0.999999731;0.999999999
0.999260065;0.999876928;0.99999171;0.999999773;0.999999999
